ds,y,KAN,Naive,week
2025-03-13 20:00:00,130.69166666666666,126.1991,6.880833333333328,Week 2
2025-03-13 21:00:00,127.94333333333333,103.8985,6.959999999999994,Week 2
2025-03-13 22:00:00,123.17749999999998,102.63799,-7.994166666666658,Week 2
2025-03-13 23:00:00,140.495,104.35565,6.32916666666668,Week 2
2025-03-14 00:00:00,124.56416666666667,111.8375,0.6899999999999977,Week 2
2025-03-14 01:00:00,114.89833333333331,109.35664,-14.92916666666666,Week 2
2025-03-14 02:00:00,116.72416666666666,97.95497,-13.804999999999978,Week 2
2025-03-14 03:00:00,127.47916666666669,109.91513,3.3341666666666754,Week 2
2025-03-14 04:00:00,131.685,119.43994,10.073333333333338,Week 2
2025-03-14 05:00:00,146.87666666666667,136.53665,47.515000000000015,Week 2
2025-03-14 06:00:00,191.07666666666668,143.1234,72.97250000000001,Week 2
2025-03-14 07:00:00,119.96333333333331,95.98677,-0.14416666666666345,Week 2
2025-03-14 08:00:00,50.78250000000001,76.46754,-6.444999999999993,Week 2
2025-03-14 09:00:00,27.610833333333346,45.75258,-17.97166666666665,Week 2
2025-03-14 10:00:00,18.395833333333336,40.712006,-0.2741666666666589,Week 2
2025-03-14 11:00:00,12.775000000000013,37.309784,-3.4299999999999926,Week 2
2025-03-14 12:00:00,30.903333333333343,35.46849,-17.300833333333316,Week 2
2025-03-14 13:00:00,62.138333333333335,44.331795,28.60583333333335,Week 2
2025-03-14 14:00:00,98.41749999999999,38.714928,23.57999999999999,Week 2
2025-03-14 15:00:00,131.89583333333334,59.852432,10.075000000000003,Week 2
2025-03-14 16:00:00,88.81666666666665,96.32058,21.843333333333327,Week 2
2025-03-14 17:00:00,135.3433333333333,116.33,109.59166666666664,Week 2
2025-03-14 18:00:00,203.27666666666664,157.99066,186.17833333333328,Week 2
2025-03-14 19:00:00,150.30583333333334,173.72562,161.02416666666664,Week 2
2025-03-14 20:00:00,155.26833333333337,164.12708,122.71249999999998,Week 2
2025-03-14 21:00:00,125.00916666666666,158.67137,93.78999999999999,Week 2
2025-03-14 22:00:00,117.0675,157.15717,80.09916666666666,Week 2
2025-03-14 23:00:00,109.68749999999999,148.29735,75.44083333333333,Week 2
2025-03-15 00:00:00,105.1133333333333,127.75673,66.66333333333336,Week 3
2025-03-15 01:00:00,101.9358333333333,103.29827,65.96916666666668,Week 3
2025-03-15 02:00:00,99.6133333333333,99.66858,61.94166666666667,Week 3
2025-03-15 03:00:00,108.29999999999998,93.445694,55.325833333333335,Week 3
2025-03-15 04:00:00,113.20416666666668,91.899704,49.425,Week 3
2025-03-15 05:00:00,119.83916666666664,103.37387,33.34083333333334,Week 3
2025-03-15 06:00:00,115.47916666666669,101.121994,23.01333333333335,Week 3
2025-03-15 07:00:00,20.155833333333334,79.84777,-24.83999999999999,Week 3
2025-03-15 08:00:00,5.277500000000018,44.090694,-29.49166666666663,Week 3
2025-03-15 09:00:00,3.284166666666664,27.790688,-30.42916666666663,Week 3
2025-03-15 10:00:00,-1.2424999999999926,24.935978,-26.87749999999997,Week 3
2025-03-15 11:00:00,6.3658333333333275,37.469624,-2.8674999999999784,Week 3
2025-03-15 12:00:00,27.122500000000016,33.959095,5.051666666666662,Week 3
2025-03-15 13:00:00,43.80916666666668,28.751335,29.89166666666668,Week 3
2025-03-15 14:00:00,83.06249999999999,44.48176,22.055833333333332,Week 3
2025-03-15 15:00:00,135.54999999999998,59.8893,29.273333333333348,Week 3
2025-03-15 16:00:00,79.22250000000001,85.5813,27.380833333333342,Week 3
2025-03-15 17:00:00,152.75083333333333,129.072,95.18083333333334,Week 3
2025-03-15 18:00:00,147.1775,124.37305,140.12166666666667,Week 3
