ds,y,KAN,Naive,week
2025-03-19 22:00:00,119.70166666666668,119.95302,104.1175,Week 3
2025-03-19 23:00:00,113.9975,105.60305,99.33333333333331,Week 3
2025-03-20 00:00:00,105.39166666666668,109.46198,90.0725,Week 3
2025-03-20 01:00:00,73.55083333333333,96.57252,86.29583333333333,Week 3
2025-03-20 02:00:00,57.04166666666666,102.7254,85.925,Week 3
2025-03-20 03:00:00,57.32333333333333,95.65506,88.49583333333334,Week 3
2025-03-20 04:00:00,74.25,101.412834,94.0825,Week 3
2025-03-20 05:00:00,94.05666666666669,129.28053,115.08833333333332,Week 3
2025-03-20 06:00:00,115.12833333333332,128.02066,102.83083333333332,Week 3
2025-03-20 07:00:00,90.53416666666668,81.85848,33.78249999999999,Week 3
2025-03-20 08:00:00,51.285833333333336,39.536892,30.40999999999999,Week 3
2025-03-20 09:00:00,35.77333333333334,48.700493,-13.862500000000011,Week 3
2025-03-20 10:00:00,6.632499999999993,52.791946,-25.66916666666667,Week 3
2025-03-20 11:00:00,4.659999999999997,36.88626,-27.514999999999972,Week 3
2025-03-20 12:00:00,30.240000000000002,19.998405,-25.78416666666665,Week 3
2025-03-20 13:00:00,66.6925,42.688026,-25.405833333333334,Week 3
2025-03-20 14:00:00,80.4375,57.960182,43.45249999999999,Week 3
2025-03-20 15:00:00,174.18833333333336,83.408455,84.72916666666667,Week 3
2025-03-20 16:00:00,127.41,116.18947,116.88833333333334,Week 3
2025-03-20 17:00:00,189.0741666666666,174.5249,1309.190833333333,Week 3
2025-03-20 18:00:00,146.74,232.96379,241.4033333333333,Week 3
2025-03-20 19:00:00,141.44583333333333,196.51978,208.08166666666665,Week 3
2025-03-20 20:00:00,140.04999999999998,150.9219,139.27583333333334,Week 3
2025-03-20 21:00:00,123.92083333333332,134.53911,139.4358333333333,Week 3
2025-03-20 22:00:00,103.67333333333332,123.44542,132.745,Week 3
2025-03-20 23:00:00,104.06833333333331,121.562416,140.73333333333332,Week 3
2025-03-21 00:00:00,102.7,105.96114,118.43666666666668,Week 3
